customer_id,age,gender,region,acquisition_channel,signup_date,last_purchase_date,total_purchases,avg_order_value,campaign_exposure,campaign_clicks,time_on_site,churned,revenue_last_12m
8227,49,Female,South,Organic,2025-07-31,2025-08-16,0,80.65,Yes,0,7.06,0,0.0
8228,44,Female,South,Organic,2023-10-21,2025-01-30,2,104.99,Yes,1,10.46,1,209.98
8229,35,Male,West,Email,2024-06-05,2025-09-04,3,90.78,Yes,2,8.29,0,272.34
8230,57,Female,North,Social Media,2024-12-17,2025-01-01,3,55.32,No,0,4.29,1,165.96
8231,34,Female,North,Social Media,2024-12-09,2025-09-09,4,102.1,Yes,2,12.47,0,408.4
8232,31,Female,East,Organic,2023-09-11,2025-08-22,6,103.37,Yes,0,6.46,0,620.22
8233,63,Female,West,Organic,2024-02-08,2025-08-17,0,73.93,No,0,8.99,0,0.0
8234,48,Female,South,Social Media,2023-08-19,2025-04-25,0,52.35,Yes,1,11.66,0,0.0
8235,36,Female,West,Social Media,2024-10-14,2024-10-31,6,81.24,No,2,9.23,1,487.44
8236,62,Male,North,Referral,2024-02-21,2025-08-31,2,79.49,Yes,2,8.66,0,158.98
8237,68,Male,West,Social Media,2023-01-08,2025-08-01,3,82.46,No,0,12.79,0,247.38
8238,34,Female,East,Referral,2023-10-21,2025-07-31,1,120.33,No,1,5.81,0,120.33
8239,45,Male,West,Organic,2024-01-04,2025-09-17,1,108.42,Yes,0,1.52,0,108.42
8240,43,Male,East,Search Ads,2024-07-16,2025-08-05,2,108.04,No,0,10.55,0,216.08
8241,54,Male,West,Email,2025-07-06,2025-07-18,2,96.99,No,0,10.45,0,193.98
8242,67,Male,South,Referral,2025-09-13,2025-09-14,3,89.58,No,0,4.42,0,268.74
8243,46,Other,East,Search Ads,2024-11-08,2025-08-13,1,116.75,Yes,0,10.48,0,116.75
8244,59,Male,East,Search Ads,2025-06-26,2025-08-27,8,70.48,No,1,11.24,0,563.84
8245,48,Male,South,Referral,2023-01-18,2024-11-20,5,78.25,Yes,2,13.12,1,391.25
8246,64,Female,West,Email,2025-05-12,2025-06-24,3,95.88,No,0,9.84,0,287.64
8247,39,Other,West,Referral,2024-06-08,2025-08-12,8,140.61,Yes,2,12.52,0,1124.88
8248,38,Male,West,Organic,2024-01-09,2024-02-16,3,81.48,No,0,10.15,1,244.44
8249,39,Female,South,Social Media,2024-01-02,2025-07-01,4,109.51,No,1,8.19,0,438.04
8250,69,Male,West,Organic,2023-12-17,2025-06-25,6,61.22,No,0,4.73,0,367.32
8251,49,Female,South,Referral,2025-03-22,2025-07-08,1,98.79,No,0,7.22,0,98.79
8252,25,Male,West,Search Ads,2024-04-05,2025-08-22,5,104.23,No,0,11.37,0,521.15
8253,20,Male,North,Social Media,2023-04-26,2024-11-18,2,103.5,No,2,11.94,1,207.0
8254,44,Male,East,Search Ads,2025-06-22,2025-08-15,6,84.42,Yes,1,9.64,0,506.52
8255,59,Female,North,Search Ads,2024-08-28,2025-07-06,3,76.63,Yes,0,9.03,0,229.89
8256,42,Male,East,Organic,2024-01-28,2025-08-12,4,60.68,No,1,13.2,0,242.72
8257,47,Female,South,Email,2024-12-15,2025-08-25,4,81.66,Yes,2,10.44,0,326.64
8258,59,Female,West,Social Media,2024-08-20,2025-07-06,5,122.07,No,0,10.51,0,610.35
8259,44,Male,West,Search Ads,2023-01-08,2025-01-02,3,83.72,Yes,0,5.51,1,251.16
8260,65,Female,South,Search Ads,2023-10-03,2025-06-22,6,144.89,Yes,1,8.44,0,869.34
8261,51,Male,West,Organic,2023-12-10,2025-01-07,3,85.7,Yes,2,12.58,1,257.1
8262,56,Male,East,Email,2025-03-06,2025-09-04,1,103.74,No,0,3.89,0,103.74
8263,58,Male,South,Social Media,2025-01-26,2025-01-29,9,133.32,Yes,2,10.99,1,1199.88
8264,50,Male,South,Social Media,2025-03-06,2025-09-08,5,88.34,Yes,2,11.19,0,441.7
8265,20,Male,North,Social Media,2024-04-25,2025-09-06,3,126.99,Yes,3,12.84,0,380.97
8266,40,Female,North,Referral,2023-12-29,2025-07-19,2,94.92,Yes,2,12.63,0,189.84
8267,25,Female,East,Social Media,2024-06-13,2025-07-16,2,81.08,Yes,1,14.64,0,162.16
8268,44,Male,East,Social Media,2023-09-25,2025-09-22,2,88.21,Yes,1,12.04,0,176.42
8269,25,Male,South,Organic,2024-06-14,2025-07-16,2,52.24,No,2,10.67,0,104.48
8270,44,Female,West,Search Ads,2025-08-30,2025-09-13,3,71.26,No,1,5.13,1,213.78
8271,35,Male,North,Organic,2024-01-04,2025-07-10,2,62.17,No,0,5.05,0,124.34
8272,19,Female,West,Email,2023-04-24,2025-03-11,3,85.32,No,1,13.04,1,255.96
8273,24,Female,West,Social Media,2023-12-13,2025-07-02,5,98.3,Yes,2,8.76,0,491.5
8274,44,Male,East,Social Media,2025-04-08,2025-09-16,4,72.97,Yes,0,8.64,0,291.88
8275,22,Female,East,Referral,2024-03-27,2025-07-09,2,148.17,No,1,1.08,0,296.34
8276,62,Female,North,Email,2024-02-22,2025-08-26,3,50.54,No,1,11.18,0,151.62
8277,57,Female,West,Search Ads,2024-04-04,2025-08-03,7,63.72,No,1,4.64,0,446.04
8278,54,Other,East,Organic,2023-09-11,2025-09-12,1,101.25,No,0,5.54,0,101.25
8279,26,Male,West,Email,2025-04-12,2025-08-10,7,77.18,No,0,11.28,0,540.26
8280,59,Female,North,Referral,2024-11-04,2025-02-26,3,48.69,No,1,1.37,1,146.07
8281,51,Male,East,Social Media,2025-08-13,2025-09-15,2,95.29,Yes,3,13.35,0,190.58
8282,38,Male,South,Search Ads,2023-04-09,2025-09-23,2,97.68,Yes,0,7.13,0,195.36
8283,18,Other,East,Search Ads,2024-12-16,2025-07-08,2,94.87,No,1,7.56,0,189.74
8284,45,Male,East,Social Media,2023-03-23,2025-09-10,3,84.1,No,0,6.27,0,252.3
8285,59,Other,North,Organic,2023-03-30,2025-08-16,5,84.67,No,0,4.01,0,423.35
8286,19,Female,North,Search Ads,2025-04-28,2025-08-07,5,126.89,Yes,1,7.61,0,634.45
8287,20,Female,North,Social Media,2023-12-05,2025-09-06,3,107.88,Yes,3,7.95,0,323.64
8288,37,Other,North,Email,2023-11-13,2024-12-17,3,101.49,No,0,4.31,1,304.47
8289,44,Female,North,Referral,2023-07-10,2025-09-01,3,117.22,Yes,2,13.2,0,351.66
8290,42,Other,North,Social Media,2023-04-19,2025-08-15,2,83.58,Yes,2,9.79,0,167.16
8291,40,Female,South,Referral,2024-10-27,2025-01-22,1,100.36,No,1,2.34,1,100.36
8292,31,Female,East,Email,2024-08-22,2025-06-30,3,15.28,Yes,0,2.4,0,45.84
8293,21,Female,West,Search Ads,2023-06-04,2025-09-26,3,145.99,Yes,0,12.41,0,437.97
8294,19,Male,South,Search Ads,2025-09-12,2025-09-13,1,91.08,Yes,2,4.6,1,91.08
8295,23,Male,North,Email,2023-01-08,2025-09-03,1,111.1,Yes,0,8.83,0,111.1
8296,53,Male,East,Email,2024-03-25,2025-09-07,3,105.18,No,2,13.91,0,315.54
8297,58,Male,South,Social Media,2024-06-07,2025-09-08,2,102.77,Yes,1,11.37,0,205.54
8298,40,Male,North,Social Media,2023-04-16,2025-07-04,3,78.31,No,1,9.57,0,234.93
8299,22,Female,South,Email,2024-08-03,2024-12-28,3,114.19,Yes,2,6.23,1,342.57
8300,39,Female,West,Social Media,2024-08-23,2025-04-10,3,103.38,No,1,8.56,1,310.14
8301,69,Female,South,Organic,2024-06-16,2025-06-23,2,59.96,Yes,0,9.27,0,119.92
8302,30,Female,West,Social Media,2024-01-04,2025-07-15,4,89.13,Yes,0,10.69,0,356.52
8303,43,Other,North,Email,2025-07-21,2025-09-24,7,87.7,Yes,2,13.38,0,613.9
8304,45,Female,North,Organic,2023-06-28,2025-08-17,1,75.64,Yes,1,7.89,0,75.64
8305,35,Female,North,Search Ads,2025-01-16,2025-01-19,3,65.68,No,1,5.64,1,197.04
8306,40,Male,West,Referral,2024-01-08,2025-07-05,1,72.22,No,0,7.77,0,72.22
8307,42,Female,East,Social Media,2024-01-24,2025-05-17,2,99.49,Yes,2,11.79,0,198.98
8308,42,Male,East,Email,2023-08-27,2025-06-15,3,76.67,Yes,1,7.24,0,230.01
8309,55,Male,West,Organic,2024-11-07,2025-10-07,0,96.47,Yes,2,9.95,1,0.0
8310,48,Male,East,Organic,2023-07-17,2025-06-24,2,82.06,No,2,9.53,0,164.12
8311,20,Female,North,Search Ads,2024-01-09,2025-08-14,4,87.65,No,1,14.46,0,350.6
8312,18,Female,East,Organic,2024-04-30,2025-08-26,3,64.92,Yes,1,11.75,0,194.76
8313,39,Male,North,Organic,2023-01-10,2025-10-05,3,71.88,Yes,0,7.19,0,215.64
8314,65,Female,East,Search Ads,2025-03-23,2025-08-25,1,88.41,Yes,2,1.95,0,88.41
8315,19,Male,West,Organic,2023-11-29,2025-05-13,2,48.98,No,0,8.45,0,97.96
8316,21,Male,South,Social Media,2025-06-07,2025-07-03,3,90.29,Yes,0,7.09,0,270.87
8317,53,Male,South,Organic,2024-10-12,2025-09-19,2,83.38,No,2,6.54,0,166.76
8318,41,Male,East,Organic,2023-09-19,2025-05-18,0,51.31,No,1,5.01,0,0.0
8319,29,Female,North,Referral,2024-10-26,2025-06-28,2,90.76,Yes,2,7.77,0,181.52
8320,28,Male,South,Search Ads,2024-05-02,2025-09-20,4,29.65,Yes,0,8.43,0,118.6
8321,52,Male,East,Organic,2025-04-25,2025-05-13,6,74.89,No,0,7.65,1,449.34
8322,45,Male,North,Social Media,2024-10-04,2025-09-10,0,86.93,Yes,2,7.88,0,0.0
8323,51,Female,North,Search Ads,2025-09-18,2025-10-16,2,110.19,Yes,0,7.32,0,220.38
8324,32,Other,East,Search Ads,2025-07-19,2025-08-05,3,148.23,Yes,2,9.55,0,444.69
8325,45,Female,South,Search Ads,2025-05-02,2025-09-21,2,94.24,Yes,0,9.37,0,188.48
8326,62,Female,South,Social Media,2024-04-12,2025-08-26,4,91.58,Yes,1,10.02,0,366.32
8327,34,Female,West,Social Media,2024-05-10,2025-07-20,4,49.94,No,1,8.45,0,199.76
8328,38,Male,North,Organic,2025-06-03,2025-09-01,3,81.07,No,2,5.31,0,243.21
8329,26,Male,North,Organic,2025-05-22,2025-08-10,6,74.87,Yes,0,13.45,0,449.22
8330,51,Female,West,Organic,2024-01-07,2025-01-15,2,47.62,Yes,1,13.73,1,95.24
8331,19,Male,North,Referral,2024-12-09,2025-09-24,5,131.2,No,1,11.72,0,656.0
8332,30,Female,West,Email,2024-08-24,2025-06-08,0,94.81,Yes,0,4.5,1,0.0
8333,55,Female,East,Referral,2023-04-24,2025-05-08,10,105.03,No,1,6.02,0,1050.3
8334,19,Male,East,Email,2023-05-04,2025-08-24,3,121.87,Yes,0,12.35,0,365.61
8335,69,Female,South,Organic,2023-03-26,2025-08-09,1,54.04,No,0,5.75,0,54.04
8336,39,Male,South,Social Media,2023-09-14,2025-08-17,4,56.98,Yes,1,7.11,0,227.92
8337,38,Male,West,Organic,2025-07-28,2025-08-07,2,115.95,No,0,3.89,1,231.9
8338,45,Female,North,Organic,2023-11-15,2025-09-15,6,63.46,Yes,1,9.92,0,380.76
8339,51,Female,East,Search Ads,2025-07-16,2025-07-19,2,105.21,Yes,1,6.51,0,210.42
8340,41,Male,West,Organic,2024-03-17,2025-02-25,3,91.52,Yes,0,3.74,1,274.56
8341,63,Male,East,Organic,2024-04-04,2025-04-10,5,129.29,Yes,0,12.62,1,646.45
8342,68,Male,North,Social Media,2023-09-14,2025-08-22,4,118.08,No,1,9.85,0,472.32
8343,28,Male,East,Social Media,2024-10-25,2025-02-09,1,119.05,Yes,0,7.36,1,119.05
8344,54,Male,East,Email,2024-08-14,2025-07-30,4,48.3,No,0,10.6,0,193.2
8345,33,Male,North,Email,2023-11-02,2024-05-24,4,100.08,No,1,8.38,1,400.32
8346,69,Female,West,Social Media,2025-02-26,2025-06-19,2,108.32,Yes,1,13.97,0,216.64
8347,31,Female,North,Search Ads,2024-12-04,2025-07-28,1,89.84,Yes,2,12.4,0,89.84
8348,33,Female,West,Referral,2024-12-14,2025-08-28,3,79.69,No,0,5.67,0,239.07
8349,55,Female,North,Search Ads,2024-03-23,2025-07-31,3,87.25,Yes,1,11.93,0,261.75
8350,59,Female,North,Social Media,2024-10-11,2025-06-21,2,104.24,Yes,2,11.75,0,208.48
8351,24,Female,East,Social Media,2023-12-16,2025-09-03,7,57.44,No,2,11.77,0,402.08
8352,46,Female,North,Organic,2025-09-29,2025-10-23,3,124.14,No,0,10.99,0,372.42
8353,35,Female,North,Social Media,2024-03-17,2025-10-07,7,44.1,No,1,14.83,0,308.7
8354,49,Female,North,Email,2023-10-02,2025-07-30,4,70.13,No,1,10.86,0,280.52
8355,46,Female,West,Email,2024-04-01,2025-06-14,1,58.35,Yes,1,6.92,0,58.35
8356,69,Female,North,Organic,2025-08-02,2025-08-22,2,85.6,Yes,0,10.65,0,171.2
8357,66,Male,East,Organic,2025-08-03,2025-08-17,3,73.98,No,0,4.85,0,221.94
8358,52,Male,East,Organic,2023-12-23,2025-07-31,3,113.87,No,0,11.63,0,341.61
8359,53,Male,East,Referral,2025-06-06,2025-08-18,5,88.25,Yes,1,6.48,0,441.25
8360,64,Male,South,Social Media,2023-11-03,2025-09-15,6,91.95,Yes,0,15.97,0,551.7
8361,27,Male,South,Social Media,2023-07-15,2024-11-14,1,82.34,Yes,0,9.01,1,82.34
8362,55,Male,West,Search Ads,2023-08-11,2025-07-22,6,83.17,Yes,2,8.89,0,499.02
8363,58,Male,West,Social Media,2023-10-07,2025-07-09,1,89.46,Yes,2,8.45,0,89.46
8364,24,Other,West,Social Media,2023-10-21,2025-08-19,5,56.23,Yes,0,8.82,0,281.15
8365,63,Male,East,Search Ads,2023-10-28,2025-08-12,3,69.07,Yes,4,8.82,0,207.21
8366,54,Male,West,Search Ads,2024-01-20,2025-07-23,5,65.67,Yes,2,9.4,0,328.35
8367,36,Male,West,Referral,2023-01-12,2025-06-30,1,99.91,No,0,8.05,0,99.91
8368,43,Male,South,Organic,2024-01-14,2025-08-25,1,88.22,Yes,1,8.44,0,88.22
8369,43,Female,West,Search Ads,2024-06-16,2025-05-20,0,94.87,No,1,8.92,0,0.0
8370,65,Female,North,Social Media,2024-04-29,2025-01-07,3,85.85,Yes,0,9.3,1,257.55
8371,68,Male,North,Referral,2023-08-14,2024-11-03,4,102.09,No,0,7.99,1,408.36
8372,59,Female,South,Search Ads,2023-05-05,2025-09-14,3,80.71,No,0,13.3,0,242.13
8373,51,Male,South,Organic,2025-06-21,2025-09-13,5,81.97,Yes,1,7.39,0,409.85
8374,23,Female,South,Search Ads,2025-09-20,2025-10-11,6,98.55,No,0,7.09,0,591.3
8375,65,Female,East,Search Ads,2024-02-13,2025-07-18,2,73.75,Yes,1,5.59,0,147.5
8376,24,Female,East,Email,2025-02-02,2025-08-03,3,95.87,Yes,0,9.69,0,287.61
8377,26,Male,West,Search Ads,2023-05-21,2025-09-17,2,115.56,Yes,3,12.33,0,231.12
8378,21,Female,South,Referral,2023-07-03,2025-08-29,2,97.52,Yes,2,6.99,0,195.04
8379,67,Female,South,Social Media,2024-06-05,2025-05-26,2,117.01,Yes,0,6.37,0,234.02
8380,43,Female,East,Search Ads,2024-12-08,2025-06-11,3,87.76,No,0,9.08,0,263.28
8381,30,Male,East,Social Media,2024-12-04,2025-06-15,2,109.34,Yes,2,11.19,0,218.68
8382,22,Female,West,Email,2023-12-08,2025-04-30,2,67.37,No,0,9.84,0,134.74
8383,39,Male,South,Social Media,2025-05-29,2025-05-31,2,92.14,Yes,2,5.77,0,184.28
8384,55,Male,North,Social Media,2024-09-26,2025-05-30,5,97.64,Yes,0,13.29,0,488.2
8385,69,Female,West,Referral,2023-11-14,2025-07-20,3,114.97,Yes,0,7.38,0,344.91
8386,46,Male,North,Referral,2024-04-16,2025-08-11,4,104.5,No,1,4.98,0,418.0
8387,49,Male,East,Search Ads,2023-10-27,2025-08-29,2,124.56,No,1,11.07,0,249.12
8388,61,Female,South,Organic,2023-05-20,2025-09-25,6,101.79,No,1,12.01,0,610.74
8389,64,Female,South,Email,2023-01-06,2025-07-27,3,87.06,Yes,0,8.79,0,261.18
8390,32,Other,West,Organic,2024-04-06,2025-07-12,3,87.71,No,2,5.5,0,263.13
8391,69,Female,South,Search Ads,2023-01-07,2025-08-08,5,76.55,Yes,1,10.3,0,382.75
8392,44,Female,North,Referral,2025-08-22,2025-09-09,5,87.65,No,3,4.0,0,438.25
8393,66,Female,East,Search Ads,2025-05-30,2025-07-25,2,86.87,Yes,1,17.25,0,173.74
8394,24,Male,North,Search Ads,2025-01-20,2025-09-05,4,95.37,Yes,1,5.61,0,381.48
8395,23,Male,South,Social Media,2025-01-22,2025-08-07,5,82.06,Yes,1,10.9,0,410.3
8396,63,Female,East,Social Media,2024-09-20,2025-06-16,0,55.01,Yes,1,10.16,0,0.0
8397,52,Male,South,Organic,2025-01-04,2025-08-04,1,112.33,Yes,0,6.54,0,112.33
8398,27,Male,East,Organic,2025-04-26,2025-05-16,4,38.11,Yes,0,7.41,1,152.44
8399,64,Female,South,Social Media,2024-05-29,2025-07-16,2,66.21,Yes,1,12.45,0,132.42
8400,23,Male,South,Social Media,2025-04-11,2025-08-11,3,113.24,Yes,2,11.17,0,339.72
8401,53,Male,South,Social Media,2023-08-27,2025-01-08,4,67.62,No,0,6.51,1,270.48
8402,28,Female,West,Email,2024-12-09,2025-08-24,3,107.25,No,0,6.32,0,321.75
8403,21,Male,North,Social Media,2023-04-20,2025-03-19,4,90.65,No,0,6.16,1,362.6
8404,59,Female,West,Email,2023-07-02,2025-09-17,4,96.96,Yes,0,10.68,0,387.84
8405,62,Male,South,Social Media,2023-05-10,2025-07-18,2,76.21,Yes,0,13.46,0,152.42
8406,23,Female,South,Email,2023-09-01,2025-08-13,2,79.34,No,1,9.58,0,158.68
8407,22,Male,East,Organic,2025-03-12,2025-04-09,2,99.73,No,1,8.76,1,199.46
8408,49,Female,South,Social Media,2025-04-09,2025-09-02,0,86.85,No,1,10.48,0,0.0
8409,19,Male,East,Organic,2025-09-25,2025-10-19,1,74.93,No,0,3.05,0,74.93
8410,56,Male,West,Organic,2023-05-10,2025-09-12,3,84.52,Yes,1,10.14,0,253.56
8411,65,Female,West,Referral,2024-07-18,2025-08-26,4,86.7,No,0,11.21,0,346.8
8412,57,Male,East,Search Ads,2025-04-04,2025-08-13,2,62.25,No,1,8.69,0,124.5
8413,29,Female,East,Referral,2025-08-25,2025-09-11,2,95.1,Yes,0,10.03,0,190.2
8414,27,Male,South,Search Ads,2023-04-09,2025-01-22,2,105.49,Yes,1,6.04,1,210.98
8415,53,Male,West,Organic,2024-10-26,2025-10-02,4,84.86,Yes,1,7.69,0,339.44
8416,21,Male,North,Referral,2023-03-22,2025-08-13,3,90.06,Yes,0,8.35,0,270.18
8417,45,Female,North,Email,2023-03-27,2024-09-19,4,92.25,Yes,0,8.8,1,369.0
8418,41,Male,East,Referral,2025-04-17,2025-08-06,2,70.64,No,0,6.54,0,141.28
8419,56,Male,North,Search Ads,2025-07-18,2025-09-24,6,46.73,No,0,2.53,0,280.38
8420,28,Female,East,Referral,2023-07-05,2025-03-20,5,113.95,No,1,10.39,1,569.75
8421,57,Male,North,Organic,2025-04-21,2025-09-04,2,98.39,Yes,1,10.55,0,196.78
8422,54,Female,North,Search Ads,2025-07-03,2025-09-01,7,46.03,Yes,1,9.1,0,322.21
8423,30,Other,East,Search Ads,2024-06-21,2025-08-30,5,86.45,Yes,1,6.07,0,432.25
8424,36,Female,East,Organic,2023-06-21,2025-09-04,1,84.84,No,0,6.52,0,84.84
8425,21,Female,West,Search Ads,2025-01-16,2025-07-13,3,80.4,Yes,2,10.7,0,241.2
8426,41,Male,North,Organic,2024-07-04,2025-10-02,4,65.77,Yes,0,10.24,0,263.08
8427,31,Other,North,Social Media,2023-12-19,2025-09-07,0,83.76,Yes,0,6.52,0,0.0
8428,23,Female,North,Email,2025-05-17,2025-07-23,1,68.12,Yes,1,13.87,0,68.12
8429,47,Male,South,Referral,2024-09-09,2025-07-15,4,91.9,No,2,5.46,0,367.6
8430,47,Other,North,Social Media,2023-09-23,2025-09-01,1,54.79,No,1,1.0,0,54.79
8431,22,Other,West,Social Media,2024-02-19,2025-06-05,0,96.39,No,0,8.86,0,0.0
8432,27,Male,North,Search Ads,2023-11-07,2025-04-10,3,125.32,Yes,0,9.74,1,375.96
8433,22,Male,West,Email,2024-06-12,2025-09-10,3,85.92,Yes,3,9.43,0,257.76
8434,53,Female,East,Search Ads,2023-09-29,2025-02-21,2,105.81,Yes,1,8.96,1,211.62
8435,35,Female,East,Social Media,2024-09-30,2025-08-02,6,79.81,Yes,3,7.96,0,478.86
8436,21,Female,North,Referral,2024-03-25,2025-08-18,3,127.19,Yes,1,13.18,0,381.57
8437,27,Male,North,Organic,2023-02-24,2025-08-10,2,70.26,Yes,2,3.96,0,140.52
8438,68,Male,South,Social Media,2023-01-06,2025-08-07,1,50.06,Yes,1,9.05,0,50.06
8439,31,Male,East,Email,2023-04-07,2025-07-05,2,53.29,Yes,1,7.41,0,106.58
8440,53,Male,East,Organic,2023-06-11,2025-05-28,4,65.5,Yes,2,10.9,0,262.0
8441,42,Female,South,Referral,2023-03-24,2025-08-19,5,96.68,Yes,0,8.28,0,483.4
8442,27,Male,South,Organic,2024-10-25,2025-07-21,3,78.26,Yes,1,9.88,0,234.78
8443,33,Male,West,Referral,2024-08-19,2025-09-22,1,137.01,No,0,8.26,0,137.01
8444,18,Female,South,Email,2023-01-22,2024-06-14,6,90.5,Yes,2,10.43,1,543.0
8445,56,Male,North,Email,2024-02-19,2025-04-10,1,87.31,Yes,1,6.74,1,87.31
8446,35,Male,South,Social Media,2023-10-22,2025-03-21,2,88.06,Yes,1,11.12,1,176.12
8447,43,Female,South,Referral,2024-05-16,2025-08-09,4,121.69,No,1,8.09,0,486.76
8448,25,Male,South,Referral,2024-08-09,2025-08-27,1,55.84,No,0,9.03,0,55.84
8449,60,Female,East,Social Media,2024-05-16,2025-08-06,2,98.87,No,1,13.32,0,197.74
8450,29,Male,East,Search Ads,2024-02-04,2025-04-10,3,69.56,No,1,8.35,1,208.68
8451,47,Male,East,Email,2023-02-10,2025-07-06,1,92.12,No,0,5.01,0,92.12
8452,63,Female,North,Social Media,2025-03-05,2025-09-29,3,77.55,No,0,14.48,0,232.65
8453,55,Male,North,Search Ads,2025-03-09,2025-08-25,1,92.11,No,0,10.94,0,92.11
8454,49,Female,West,Social Media,2025-05-12,2025-08-31,2,95.97,Yes,2,10.52,0,191.94
8455,64,Male,North,Social Media,2024-12-03,2025-09-07,2,104.67,No,1,8.05,0,209.34
8456,27,Female,South,Referral,2023-11-25,2025-09-20,5,103.96,Yes,0,11.76,0,519.8
8457,68,Male,South,Social Media,2024-11-20,2025-08-23,2,88.14,No,1,2.43,0,176.28
8458,46,Female,East,Search Ads,2025-06-23,2025-07-13,2,100.89,Yes,0,12.26,1,201.78
8459,39,Female,North,Social Media,2023-02-04,2025-07-10,5,83.96,Yes,0,11.05,0,419.8
8460,31,Female,West,Organic,2024-05-23,2025-09-12,0,97.23,Yes,1,8.77,0,0.0
8461,56,Male,South,Organic,2024-10-15,2025-07-15,2,110.8,No,0,10.61,0,221.6
8462,68,Female,West,Social Media,2025-09-15,2025-10-11,3,124.94,Yes,3,12.09,0,374.82
8463,53,Female,South,Social Media,2024-05-16,2025-02-24,0,110.91,No,0,5.57,1,0.0
8464,19,Male,East,Social Media,2025-06-01,2025-09-11,2,116.8,Yes,0,9.29,0,233.6
8465,42,Female,South,Social Media,2025-02-01,2025-10-07,4,66.17,Yes,1,10.96,0,264.68
8466,56,Male,West,Email,2025-03-03,2025-10-02,2,105.47,No,1,7.6,0,210.94
8467,38,Male,South,Referral,2023-04-08,2025-06-08,1,98.2,Yes,0,9.3,0,98.2
8468,58,Female,West,Referral,2024-05-20,2025-08-26,2,75.12,No,0,10.7,0,150.24
8469,54,Male,East,Organic,2025-01-18,2025-04-10,2,71.1,No,0,8.53,1,142.2
8470,21,Male,East,Organic,2023-05-06,2025-04-10,5,109.22,Yes,0,16.02,1,546.1
8471,47,Female,North,Search Ads,2025-08-22,2025-09-15,4,111.54,Yes,2,8.06,1,446.16
8472,26,Female,North,Referral,2024-11-17,2025-04-10,3,68.55,Yes,2,10.37,1,205.65
8473,43,Male,West,Search Ads,2025-05-03,2025-06-23,3,87.31,Yes,1,6.86,0,261.93
8474,37,Male,West,Email,2024-09-26,2025-09-20,3,56.43,No,0,10.03,0,169.29
8475,59,Male,North,Social Media,2025-06-15,2025-08-12,2,76.65,Yes,0,6.57,0,153.3
8476,63,Female,North,Search Ads,2025-06-21,2025-09-23,0,74.93,Yes,1,9.82,0,0.0
8477,41,Female,North,Social Media,2023-03-18,2025-09-23,1,84.38,No,2,12.14,0,84.38
8478,45,Female,North,Social Media,2025-07-29,2025-07-31,4,102.24,No,1,8.76,0,408.96
8479,50,Female,South,Search Ads,2024-06-15,2025-07-21,5,72.51,Yes,2,5.38,0,362.55
8480,52,Female,West,Email,2024-05-05,2025-10-07,5,62.76,Yes,1,11.22,0,313.8
8481,51,Male,North,Search Ads,2023-09-05,2025-08-20,4,90.19,Yes,2,10.97,0,360.76
8482,58,Male,West,Organic,2024-02-10,2025-06-12,1,84.82,Yes,0,8.8,0,84.82
8483,69,Male,West,Search Ads,2024-06-30,2025-08-06,3,62.74,Yes,0,4.95,0,188.22
8484,61,Male,South,Organic,2024-06-18,2025-05-25,4,97.14,No,0,3.17,0,388.56
8485,25,Male,South,Social Media,2024-12-09,2025-07-20,4,65.19,No,0,15.35,0,260.76
8486,42,Female,East,Search Ads,2024-11-12,2025-09-27,3,119.97,Yes,3,7.04,0,359.91
8487,41,Male,North,Social Media,2025-01-19,2025-09-01,2,101.54,Yes,0,6.65,0,203.08
8488,44,Male,East,Social Media,2024-08-03,2025-10-04,4,112.54,Yes,1,9.87,0,450.16
8489,45,Female,East,Social Media,2025-09-21,2025-09-30,2,80.02,No,0,5.55,0,160.04
8490,55,Other,North,Email,2025-05-31,2025-08-05,1,118.82,Yes,0,11.35,0,118.82
8491,39,Male,West,Social Media,2025-08-18,2025-09-08,2,96.33,No,2,12.65,0,192.66
8492,31,Female,South,Social Media,2024-12-27,2025-04-10,3,105.77,Yes,1,6.67,1,317.31
8493,41,Female,North,Social Media,2023-09-05,2025-09-27,7,108.48,Yes,2,9.2,0,759.36
8494,62,Male,West,Email,2025-08-25,2025-09-22,1,102.62,No,1,9.29,0,102.62
8495,34,Female,North,Search Ads,2025-07-07,2025-08-27,2,64.59,Yes,0,5.96,0,129.18
8496,19,Male,North,Social Media,2023-10-25,2025-04-10,2,78.13,Yes,1,7.4,1,156.26
8497,68,Male,North,Social Media,2025-06-05,2025-08-09,4,89.91,Yes,1,9.8,0,359.64
8498,28,Male,South,Email,2024-06-07,2025-07-08,5,68.18,No,0,13.88,0,340.9
8499,49,Male,South,Email,2024-12-26,2025-10-05,1,95.15,Yes,1,7.44,0,95.15
8500,59,Female,East,Search Ads,2023-12-10,2025-07-07,2,72.67,Yes,0,8.26,0,145.34
8501,32,Female,South,Referral,2023-09-16,2025-06-20,2,106.85,Yes,2,16.69,0,213.7
8502,35,Male,East,Social Media,2024-02-08,2025-08-30,5,110.35,No,2,10.99,0,551.75
8503,32,Female,North,Search Ads,2023-07-08,2025-03-31,4,136.38,No,1,2.92,1,545.52
8504,25,Male,South,Email,2023-05-22,2025-10-07,3,81.32,No,0,7.3,0,243.96
8505,25,Male,West,Email,2024-03-12,2025-07-21,3,91.29,Yes,4,10.48,0,273.87
